Application_ID,Age,Gender,Marital_Status,Education,Dependents,Residence_Type,City_Tier,Employment_Type,Years_at_Current_Job,Total_Work_Experience,Monthly_Income,Annual_Income,Other_Income,Existing_Loans,Existing_Loan_Amount,Monthly_EMI,Debt_to_Income,Savings,Investments,Bank_Balance,Credit_Card_Utilization,Number_of_Bank_Accounts,Number_of_Credit_Cards,Credit_Score,Loan_Defaults,Missed_Payments,Tax_Return_Filed,PAN_Verified,Aadhaar_Verified,Loan_Purpose,Loan_Amount,Loan_Tenure,Interest_Rate,Collateral,Property_Value,Collateral_Value,Loan_to_Value,Loan_Status
APP118105,29,Male,Married,Graduate,3,Rural,3,Private,1,1,61761,780630,23969.0,1,3170928,33460,54.18,756417.0,0.0,409901.0,56.45,1,2,413.0,1,3,No,Yes,Yes,Education,717295,7,14.1,No,,,,Rejected
APP118106,39,Male,Married,High School,0,Urban,1,Private,0,1,63717,823383,0.0,1,342950,2969,4.66,907209.0,207174.0,831158.0,27.94,1,2,651.0,0,0,Yes,Yes,Yes,Home,3007069,30,11.74,Yes,5680669.0,5161141.0,58.26,Approved
APP118107,31,Male,Single,No Formal,0,Rural,3,Unemployed,2,7,11196,139660,0.0,0,0,0,0.0,242845.0,0.0,-34794.0,59.35,1,0,658.0,0,0,No,Yes,Yes,Personal,117549,3,11.05,Yes,219024.0,205620.0,57.17,Rejected
APP118108,48,Male,Married,Graduate,1,Urban,2,Self-Employed,15,15,120481,1480478,39780.0,1,1957204,19629,16.29,2052699.0,0.0,901742.0,0.0,5,2,656.0,0,1,Yes,Yes,Yes,Education,900781,10,10.93,Yes,1964490.0,1903634.0,47.32,Approved
APP118109,53,Male,Widowed,Graduate,2,Urban,1,Private,12,21,138047,1739905,0.0,2,8948375,100015,72.45,355730.0,37269.0,433431.0,66.76,3,4,515.0,0,4,Yes,Yes,Yes,Vehicle,764687,3,15.7,Yes,936193.0,905991.0,84.4,Rejected
APP118110,41,Male,Married,Graduate,2,Rural,3,Self-Employed,2,5,32759,389385,0.0,0,0,0,0.0,765595.0,222891.0,689671.0,34.3,1,0,669.0,0,0,No,Yes,Yes,Education,126148,10,11.83,Yes,267863.0,236536.0,53.33,Approved
APP118111,41,Male,Married,Graduate,1,Urban,4,Self-Employed,12,14,105148,1264206,0.0,1,518246,4287,4.08,318094.0,57982.0,355411.0,24.04,4,2,638.0,0,0,Yes,Yes,Yes,Personal,1369034,3,12.93,No,,,,Approved
APP118112,50,Male,Married,High School,0,Urban,2,Self-Employed,1,19,71223,942187,0.0,0,0,0,0.0,1655123.0,848441.0,1998434.0,0.83,2,1,653.0,0,0,Yes,Yes,Yes,Home,4302636,30,11.45,Yes,8670852.0,7959064.0,54.06,Approved
APP118113,35,Male,Single,High School,0,Rural,3,Unemployed,0,0,2919,37169,0.0,0,0,0,0.0,48642.0,0.0,31329.0,43.58,1,1,642.0,0,0,Yes,Yes,Yes,Home,154189,20,12.84,Yes,262809.0,225360.0,68.42,Rejected
APP118114,41,Male,Married,Post Graduate,3,Rural,4,Private,7,12,63976,848838,8862.0,1,2557254,23917,37.38,194917.0,0.0,133138.0,6.3,1,1,528.0,1,2,No,Yes,Yes,Home,3795119,30,15.52,Yes,7478114.0,7266441.0,52.23,Rejected
APP118115,33,Male,Single,High School,1,Rural,4,Self-Employed,1,5,36469,475139,0.0,1,1362081,15499,42.5,500816.0,0.0,475325.0,52.51,3,0,541.0,0,2,No,Yes,Yes,Home,2052727,30,15.87,Yes,3199987.0,2600870.0,78.92,Rejected
APP118116,53,Male,Single,Graduate,0,Urban,1,Private,1,7,72150,948338,0.0,0,0,0,0.0,228940.0,0.0,116285.0,25.06,1,1,673.0,0,0,Yes,Yes,Yes,Home,4272915,20,10.01,Yes,6396052.0,5258868.0,81.25,Approved
APP118117,36,Male,Married,Post Graduate,1,Urban,1,Self-Employed,2,6,145877,1759562,0.0,1,7881433,76703,52.58,1743397.0,1399306.0,828696.0,52.05,4,2,516.0,0,4,Yes,Yes,Yes,Personal,1025848,2,15.86,No,,,,Rejected
APP118118,32,Female,Single,Diploma,0,Rural,4,Private,1,1,30235,391557,0.0,1,502089,10947,36.21,386842.0,0.0,433635.0,35.35,2,1,613.0,0,0,Yes,Yes,Yes,Business,898343,10,11.92,No,,,,Approved
APP118119,47,Male,Married,No Formal,1,Urban,2,Skilled Labor,4,18,41659,511127,0.0,1,1049087,11705,28.1,378614.0,105674.0,238116.0,27.92,2,1,630.0,0,0,No,Yes,Yes,Business,1712985,10,13.45,No,,,,Approved
APP118120,52,Male,Widowed,Graduate,1,Rural,4,Government,9,13,71508,910337,68683.0,0,0,0,0.0,256518.0,89321.0,258415.0,3.82,1,3,658.0,0,0,Yes,Yes,No,Personal,758777,3,10.74,No,,,,Approved
APP118121,28,Female,Married,High School,1,Urban,1,Self-Employed,2,2,65672,803657,171425.0,0,0,0,0.0,1377876.0,0.0,1267209.0,33.4,1,2,689.0,0,0,Yes,No,Yes,Vehicle,461016,7,11.03,Yes,704423.0,673414.0,68.46,Approved
APP118122,52,Male,Married,High School,2,Urban,2,Skilled Labor,2,2,40111,505598,0.0,1,1591765,16930,42.21,463767.0,160739.0,412173.0,40.61,2,2,502.0,1,1,Yes,Yes,Yes,Personal,165277,5,13.83,No,,,,Rejected
APP118123,36,Male,Married,Diploma,2,Urban,1,Private,4,9,96352,1267706,0.0,1,1928432,20102,20.86,1616317.0,0.0,985509.0,32.0,3,2,643.0,0,1,Yes,Yes,Yes,Business,4590664,10,12.88,No,,,,Approved
APP118124,34,Male,Single,Graduate,0,Rural,4,Private,5,8,45383,591736,5491.0,0,0,0,0.0,713423.0,718855.0,365177.0,37.8,2,0,626.0,0,0,Yes,Yes,No,Personal,347664,5,12.17,No,,,,Rejected
APP118125,39,Male,Single,Graduate,0,Urban,1,Private,0,0,83159,1049019,0.0,1,1077768,9609,11.55,620837.0,282380.0,292639.0,26.72,2,2,644.0,0,0,Yes,Yes,Yes,Home,2631311,20,13.11,Yes,4593136.0,4266443.0,61.67,Approved
APP118126,25,Male,Single,Diploma,0,Urban,1,Self-Employed,3,3,131586,1607949,686884.0,1,3075879,29766,22.62,891359.0,204590.0,990888.0,35.92,2,3,553.0,1,0,No,Yes,Yes,Business,6418907,10,14.66,Yes,8725277.0,7317088.0,,Rejected
APP118127,42,Male,Single,Graduate,0,Urban,2,Self-Employed,2,8,112604,1380629,0.0,0,0,0,0.0,1061871.0,108849.0,1189910.0,18.64,5,2,662.0,0,0,Yes,Yes,Yes,Education,779880,5,11.48,No,,,,Approved
APP118128,23,Female,Single,Post Graduate,0,Urban,1,Government,1,1,110023,1471056,0.0,1,4782015,47251,42.95,1443373.0,0.0,1340133.0,66.42,3,1,620.0,0,0,Yes,Yes,Yes,Vehicle,1613638,3,11.84,Yes,2416971.0,1967037.0,82.03,Approved
APP118129,33,Female,Married,Graduate,2,Urban,1,Self-Employed,9,10,112702,1427587,0.0,2,2195074,20546,18.23,1399046.0,0.0,811654.0,32.05,4,1,668.0,0,0,Yes,Yes,Yes,Home,3878373,15,10.93,Yes,7056029.0,5740789.0,67.56,Approved
APP118130,54,Male,Married,High School,3,Rural,4,Skilled Labor,0,0,24369,313124,0.0,0,0,0,0.0,164126.0,0.0,199305.0,27.22,1,1,630.0,0,0,Yes,Yes,Yes,Personal,260261,3,12.49,Yes,429933.0,429372.0,60.61,Approved
APP118131,53,Male,Married,High School,1,Rural,2,Self-Employed,2,13,66299,823346,0.0,1,2436897,24447,36.87,445744.0,323182.0,353496.0,98.98784180197511,2,2,616.0,0,1,Yes,Yes,Yes,Home,2901376,30,13.78,Yes,6311141.0,5067247.0,57.26,Approved
APP118132,23,Male,Single,Post Graduate,0,Rural,4,Self-Employed,1,1,82080,979555,0.0,1,3289892,71206,86.75,439029.0,0.0,184773.0,52.39,2,1,565.0,0,1,Yes,Yes,Yes,Home,5264961,25,14.77,Yes,11560601.0,11459446.0,45.94,Rejected
APP118133,41,Female,Married,Graduate,3,Urban,2,Private,11,16,113143,1451440,0.0,0,0,0,0.0,2150262.0,570821.0,1191091.0,2.11,5,2,695.0,0,0,Yes,Yes,Yes,Home,6088027,30,11.87,Yes,12824210.0,11241844.0,54.16,Approved
APP118134,23,Male,Single,High School,0,Urban,1,Unemployed,0,1,15302,188536,13839.0,2,1154964,18903,95.0,64826.0,17369.0,47684.0,73.08,1,0,459.0,0,3,Yes,Yes,Yes,Personal,90775,5,15.86,No,,,,Rejected
APP118135,61,Male,Married,High School,3,Urban,1,Unemployed,10,10,38321,506752,0.0,1,355771,3549,9.26,205359.0,0.0,243952.0,62.75,1,2,641.0,0,0,Yes,Yes,Yes,Medical,385249,3,11.78,Yes,556128.0,462582.0,83.28,Rejected
APP118136,48,Male,Married,Graduate,2,Urban,1,Self-Employed,12,12,139417,1812174,43782.0,0,0,0,0.0,1791967.0,254663.0,915924.0,18.74,4,3,716.0,0,0,Yes,Yes,Yes,Education,1297826,5,10.43,No,,,,Approved
APP118137,34,Male,Married,PhD,2,Urban,2,Government,4,12,81810,1063296,0.0,0,0,0,0.0,1470283.0,157733.0,1180253.0,40.14,2,2,635.0,0,0,Yes,Yes,Yes,Vehicle,1227135,3,13.14,Yes,2119291.0,1880181.0,65.27,Approved
APP118138,31,Male,Married,Diploma,2,Urban,2,Private,6,9,54644,690186,0.0,0,0,0,0.0,911448.0,0.0,484127.0,20.06,2,2,567.0,1,0,No,Yes,Yes,Personal,861095,3,14.48,No,,,,Rejected
APP118139,23,Male,Single,High School,0,Urban,1,Private,0,1,79528,1050285,0.0,0,0,0,0.0,698097.0,,529294.0,34.87,2,1,639.0,0,0,Yes,Yes,Yes,Personal,1228613,2,12.64,Yes,2468789.0,2457634.0,49.99,Approved
APP118140,36,Male,Married,Graduate,0,Urban,3,Private,0,2,36759,491210,0.0,0,0,0,0.0,489629.0,68457.0,579080.0,35.34,1,2,673.0,0,0,No,Yes,Yes,Home,2623330,20,11.98,Yes,4470066.0,4087372.0,64.18,Approved
APP118141,33,Male,Married,Graduate,2,Rural,4,Private,1,1,27581,363951,0.0,2,1334809,20366,73.84,242797.0,0.0,138200.0,29.77,2,0,376.0,1,5,Yes,Yes,Yes,Vehicle,240982,5,15.56,Yes,506350.0,413435.0,58.29,Rejected
APP118142,26,Female,Married,Graduate,2,Urban,1,Government,4,5,57068,731818,0.0,0,0,0,0.0,1293665.0,516706.0,415102.0,98.98784180197511,2,1,663.0,0,0,No,Yes,Yes,Medical,570147,2,10.5,No,,,,Approved
APP118143,43,Female,Married,PhD,2,Rural,3,Government,6,13,84755,1119698,13808.0,0,0,0,0.0,1609112.0,2586796.0,832788.0,15.34,4,3,652.0,0,0,Yes,Yes,Yes,Education,1108418,10,11.52,No,,,,Approved
APP118144,43,Male,Married,Graduate,0,Urban,2,Government,1,13,95888,1210329,0.0,0,0,0,0.0,1855552.0,1374727.0,2136766.0,10.57,3,1,727.0,0,0,Yes,Yes,Yes,Home,3109123,15,9.1,Yes,5658636.0,4629810.0,67.15,Approved
APP118145,54,Female,Married,Graduate,1,Urban,3,Private,13,21,109701,1326398,24187.0,0,0,0,0.0,2208511.0,0.0,2519640.0,42.76,3,1,703.0,0,0,Yes,Yes,Yes,Vehicle,677893,5,9.22,Yes,1437398.0,1407205.0,48.17,Approved
APP118146,30,Male,Married,Post Graduate,2,Urban,2,Private,4,6,86197,1046355,0.0,0,0,0,0.0,2143414.0,639617.0,2591004.0,98.98784180197511,3,2,671.0,0,0,Yes,Yes,Yes,Personal,850264,5,10.4,No,,,,Approved
APP118147,38,Male,Single,No Formal,0,Urban,1,Skilled Labor,1,1,30016,386988,0.0,1,1169367,14039,46.77,153828.0,27987.0,132376.0,17.84,2,2,452.0,1,2,No,Yes,Yes,Home,2111425,30,16.08,Yes,4462101.0,3935928.0,53.64,Rejected
APP118148,23,Female,Single,High School,0,Urban,1,Private,1,1,81666,1043390,0.0,1,3009229,26157,32.03,475449.0,0.0,349050.0,52.09,4,1,634.0,0,0,Yes,Yes,Yes,Home,4278571,15,11.56,Yes,9171348.0,7611124.0,56.21,Approved
APP118149,51,Male,Divorced,Graduate,1,Urban,2,Private,12,27,70102,923100,0.0,0,0,0,0.0,851463.0,0.0,473701.0,55.87,2,3,657.0,0,0,Yes,Yes,Yes,Business,2689337,10,11.72,Yes,3895631.0,3677211.0,73.14,Approved
APP118150,44,Male,Married,Graduate,2,Rural,4,Self-Employed,13,14,63385,778498,25467.0,1,1321357,12917,20.38,1041817.0,355896.0,1048651.0,52.32,2,3,634.0,0,0,No,Yes,Yes,Vehicle,277739,3,13.6,No,,,,Approved
APP118151,35,Female,Married,Post Graduate,2,Urban,1,Government,5,7,60614,733736,0.0,2,4285993,47304,78.04,221202.0,84047.0,140844.0,66.98,1,1,400.0,1,3,Yes,Yes,Yes,Vehicle,862699,5,14.22,Yes,1155343.0,933384.0,92.43,Rejected
APP118152,36,Male,Single,High School,0,Rural,3,Private,5,7,65596,831481,0.0,0,0,0,0.0,557647.0,0.0,210461.0,26.15,3,2,708.0,0,0,No,Yes,No,Vehicle,510690,7,9.75,Yes,1020897.0,847847.0,60.23,Approved
APP118153,22,Male,Single,High School,0,Urban,1,Private,1,1,77884,990872,0.0,0,0,0,0.0,1047887.0,0.0,871126.0,28.04,1,2,657.0,0,0,Yes,Yes,Yes,Home,5105625,30,11.55,Yes,6925900.0,5664437.0,90.13,Approved
APP118154,54,Male,Married,Post Graduate,2,Urban,2,Private,3,7,88394,1156671,19642.0,1,4433570,57051,64.54,859224.0,0.0,916057.0,51.73,5,1,394.0,1,5,Yes,Yes,Yes,Personal,1200099,3,15.39,No,,,,Rejected
APP118155,43,Male,Married,Graduate,2,Urban,2,Private,13,18,77835,979520,0.0,1,984972,8283,10.64,1248324.0,183799.0,539680.0,20.82,3,2,659.0,0,0,Yes,Yes,Yes,Education,414103,10,11.41,No,,,,Approved
APP118156,43,Male,Married,Graduate,1,Urban,2,Private,0,11,72768,966890,14331.0,1,4574815,97231,95.0,254472.0,226692.0,302257.0,63.14,3,2,495.0,0,2,Yes,Yes,Yes,Business,1718617,10,16.64,No,,,,Rejected
APP118157,51,Male,Married,Graduate,0,Urban,3,Private,26,30,98157,1284111,0.0,1,4140838,86536,88.16,359176.0,0.0,456801.0,45.92,2,3,586.0,0,1,Yes,Yes,Yes,Home,6409499,25,15.4,Yes,10820287.0,10205288.0,62.81,Rejected
APP118158,25,Male,Single,High School,0,Rural,4,Private,0,0,62498,759500,0.0,1,275285,2717,4.35,1090810.0,940499.0,665393.0,48.57,2,2,675.0,0,0,Yes,Yes,Yes,Business,2043524,15,10.87,Yes,2533352.0,2067561.0,95.0,Approved
APP118159,31,Male,Married,PhD,3,Urban,1,Private,1,5,88043,1100724,0.0,0,0,0,0.0,1103124.0,323245.0,813367.0,28.97,4,2,668.0,0,0,Yes,Yes,Yes,Home,3827690,15,11.32,Yes,6814250.0,6654562.0,57.52,Approved
APP118160,37,Male,Married,Graduate,2,Urban,1,Government,1,2,51432,680440,0.0,1,2079913,19988,38.86,93145.0,16557.0,80107.0,64.65,2,1,,0,0,Yes,Yes,Yes,Personal,505306,3,,No,,,,Approved
APP118161,31,Male,Married,High School,0,Urban,3,Private,0,1,58274,746384,0.0,0,0,0,0.0,1438657.0,199554.0,1094123.0,27.37,1,1,678.0,0,0,Yes,Yes,Yes,Education,190374,7,10.41,No,,,,Approved
APP118162,22,Male,Single,Graduate,0,Urban,1,Self-Employed,0,0,94590,1258499,123690.0,1,2857153,31100,32.88,1240519.0,407448.0,963967.0,63.87,4,3,488.0,1,2,Yes,Yes,Yes,Home,2966599,20,14.24,Yes,3704636.0,3574743.0,82.99,Rejected
APP118163,43,Male,Married,PhD,3,Rural,4,Government,3,13,63835,817342,0.0,1,964397,8558,13.41,948974.0,433976.0,960644.0,95.0,3,2,634.0,0,0,Yes,Yes,Yes,Home,4633285,20,12.06,Yes,10165800.0,9658261.0,47.97,Approved
APP118164,33,Female,Married,High School,3,Urban,1,Private,3,8,110336,1462852,40408.0,1,7146720,61187,55.46,1000541.0,128762.0,700616.0,39.56,3,3,421.0,1,5,Yes,Yes,Yes,Home,6223530,25,15.4,Yes,13376158.0,12150748.0,51.22,Rejected
APP118165,64,Female,Married,High School,0,Urban,2,Private,12,18,106179,1344294,0.0,2,6365494,68686,64.69,410360.0,0.0,298647.0,69.49,4,3,478.0,0,5,Yes,No,Yes,Personal,1502861,5,14.43,No,,,,Rejected
APP118166,33,Male,Single,High School,0,Urban,3,Unemployed,7,11,30585,400989,0.0,1,1776467,16008,52.34,339839.0,,240975.0,51.41,2,1,553.0,0,1,No,Yes,Yes,Home,1279411,25,15.84,Yes,2299389.0,2004447.0,63.83,Rejected
APP118167,31,Male,Married,High School,0,Urban,3,Private,1,1,68639,838010,0.0,0,0,0,0.0,1593401.0,,974830.0,20.45,2,1,653.0,0,0,Yes,Yes,Yes,Business,1604300,15,11.25,No,,,,Approved
APP118168,29,Female,Married,Graduate,2,Urban,1,Private,3,4,82566,983743,9728.0,1,5126994,53755,65.11,686008.0,489852.0,510546.0,98.98784180197511,3,1,509.0,0,5,Yes,Yes,Yes,Personal,1092065,3,14.05,No,,,,Rejected
APP118169,39,Female,Married,Graduate,2,Urban,2,Private,4,14,67667,824400,0.0,1,2425059,29286,43.28,623152.0,447882.0,656612.0,63.01,4,2,617.0,0,0,No,Yes,Yes,Personal,1211210,3,12.94,No,,,,Approved
APP118170,39,Male,Married,Graduate,3,Urban,1,Self-Employed,1,15,61344,742498,16551.0,1,637038,5089,8.3,1072202.0,0.0,654640.0,13.68,2,2,669.0,0,0,No,Yes,Yes,Home,2156366,30,10.51,Yes,3137958.0,2653443.0,81.27,Approved
APP118171,28,Male,Married,No Formal,3,Rural,2,Unemployed,1,2,9149,110257,5181.0,1,428931,5404,59.07,115510.0,43319.0,60411.0,59.97,1,1,541.0,0,1,No,Yes,Yes,Vehicle,60408,5,15.31,Yes,105141.0,84131.0,71.8,Rejected
APP118172,32,Female,Married,No Formal,1,Urban,2,Self-Employed,0,0,101238,1275907,0.0,1,1862858,18583,18.36,1454147.0,1071227.0,926327.0,29.11,2,2,655.0,0,0,Yes,Yes,Yes,Business,4900549,10,10.63,Yes,9261170.0,9111646.0,53.78,Approved
APP118173,25,Female,Single,Post Graduate,0,Urban,2,Private,0,4,62723,767480,38335.0,2,3143509,27581,43.97,409700.0,0.0,207281.0,47.05,1,2,579.0,0,1,Yes,Yes,Yes,Personal,766611,3,14.93,Yes,1601861.0,1463270.0,52.39,Approved
APP118174,55,Male,Widowed,PhD,0,Urban,3,Government,1,17,103148,1313420,0.0,0,0,0,0.0,715605.0,273865.0,810210.0,0.85,5,2,646.0,0,0,Yes,Yes,Yes,Home,5020627,20,13.5,Yes,7172381.0,6062507.0,82.81,Approved
APP118175,34,Female,Single,High School,0,Urban,1,Private,1,2,84306,1067787,0.0,1,4410294,48048,56.99,530661.0,111528.0,250350.0,59.95,4,3,434.0,1,3,Yes,Yes,Yes,Medical,762602,3,16.15,No,,,,Rejected
APP118176,62,Male,Single,Diploma,0,Rural,4,Private,0,7,26059,325069,0.0,0,0,0,0.0,472902.0,295923.0,177314.0,38.02,1,1,631.0,0,0,No,Yes,Yes,Vehicle,369783,5,11.92,No,,,,Approved
APP118177,33,Female,Single,High School,0,Urban,1,Private,2,2,88272,1082089,0.0,0,0,0,0.0,192203.0,0.0,224045.0,37.89,4,2,643.0,0,0,Yes,Yes,Yes,Medical,144460,2,13.85,No,,,,Approved
APP118178,37,Male,Married,Graduate,0,Rural,3,Private,0,10,76820,1001989,0.0,0,0,0,0.0,1663213.0,0.0,477684.0,36.24,2,2,662.0,0,0,Yes,Yes,Yes,Education,539007,5,11.74,No,,,,Approved
APP118179,29,Male,Married,High School,3,Urban,1,Self-Employed,3,7,139338,1661890,0.0,0,0,0,0.0,1436462.0,457408.0,905826.0,37.06,5,2,662.0,0,0,Yes,Yes,Yes,Education,1397970,10,11.88,No,,,,Approved
APP118180,22,Male,Single,Diploma,0,Urban,4,Private,0,0,59229,743500,15219.0,1,1770511,22389,37.8,740364.0,301388.0,724372.0,16.58,2,0,623.0,0,0,No,Yes,Yes,Home,3747075,20,13.91,Yes,6351546.0,5399186.0,69.4,Approved
APP118181,35,Male,Single,Graduate,0,Urban,1,Private,8,10,104554,1328644,31220.0,1,1062521,10700,10.23,1054334.0,312719.0,359695.0,16.5,2,2,658.0,0,0,Yes,Yes,Yes,Medical,843784,3,10.68,No,,,,Approved
APP118182,30,Female,Married,Post Graduate,1,Urban,1,Government,0,8,111523,1477752,0.0,2,3770404,37568,33.69,940525.0,237308.0,539471.0,29.91,2,1,509.0,1,1,Yes,Yes,Yes,Home,4954744,30,16.71,Yes,6525951.0,6181649.0,80.15,Rejected
APP118183,24,Others,Single,High School,0,Urban,2,Private,0,0,45815,573355,0.0,2,2096249,27595,60.23,308822.0,0.0,250873.0,46.02,3,2,407.0,1,4,Yes,Yes,Yes,Personal,494475,3,13.55,No,,,,Rejected
APP118184,45,Female,Married,Graduate,3,Urban,1,Government,1,2,108975,1317874,16532.0,0,0,0,0.0,1353092.0,0.0,400057.0,23.25,3,1,712.0,0,0,Yes,Yes,Yes,Personal,1250744,5,9.47,No,,,,Approved
APP118185,31,Male,Married,No Formal,3,Urban,1,Skilled Labor,0,5,34457,424948,0.0,0,0,0,0.0,365215.0,0.0,367553.0,22.66,2,0,679.0,0,0,No,Yes,Yes,Home,1272296,15,11.67,Yes,1897172.0,1549643.0,82.1,Approved
APP118186,21,Male,Single,High School,0,Urban,1,Skilled Labor,0,0,36001,483085,0.0,2,1731465,17670,49.08,323828.0,45806.0,362827.0,56.3,3,2,596.0,0,1,No,Yes,Yes,Vehicle,556104,5,14.18,Yes,706305.0,667802.0,83.27,Rejected
APP118187,44,Male,Married,Graduate,2,Urban,2,Private,4,6,39840,489775,0.0,1,305293,3504,8.8,345717.0,0.0,351826.0,44.22,1,2,635.0,0,1,No,Yes,Yes,Home,1121855,25,13.41,Yes,2326749.0,2238057.0,50.13,Approved
APP118188,43,Female,Married,No Formal,0,Rural,4,Unemployed,17,19,24594,323831,0.0,1,1491487,16529,67.21,50959.0,32089.0,69857.0,60.31,2,0,508.0,0,3,Yes,Yes,Yes,Education,117937,10,16.77,No,,,,Rejected
APP118189,50,Male,Married,No Formal,2,Urban,1,Skilled Labor,0,0,25631,321149,480117.0,1,568825,7164,27.95,154384.0,36316.0,141665.0,10.94,1,1,592.0,0,1,No,Yes,Yes,Vehicle,197182,5,16.14,Yes,395314.0,379485.0,51.96,Rejected
APP118190,27,Male,Married,High School,0,Rural,3,Unemployed,0,2,4320,54818,42182.0,0,0,0,0.0,42939.0,13698.0,16026.0,40.84,2,0,671.0,0,0,No,Yes,Yes,Vehicle,46677,3,11.78,Yes,100802.0,88234.0,52.9,Rejected
APP118191,27,Female,Married,High School,2,Urban,1,Self-Employed,5,6,87168,1062158,0.0,0,0,0,0.0,1182093.0,0.0,488557.0,48.05,4,2,684.0,0,0,Yes,Yes,Yes,Personal,649518,3,11.63,No,,,,Approved
APP118192,38,Male,Married,Diploma,3,Urban,1,Private,5,6,56271,709261,383131.0,0,0,0,0.0,567690.0,0.0,657566.0,30.91,1,0,667.0,0,0,Yes,Yes,Yes,Home,2935637,25,10.35,Yes,4889543.0,4005505.0,73.29,Approved
APP118193,25,Male,Single,Post Graduate,0,Urban,1,Government,1,4,83348,1035169,0.0,1,4665124,48779,58.52,632986.0,255057.0,234097.0,45.59,3,1,426.0,1,3,No,Yes,Yes,Personal,1177887,5,14.17,No,,,,Rejected
APP118194,52,Female,Single,Post Graduate,0,Urban,1,Private,28,29,146398,1833685,0.0,0,0,0,0.0,2503945.0,0.0,1443861.0,6.55,2,3,650.0,0,0,Yes,Yes,Yes,Personal,1697971,2,10.14,No,,,,Approved
APP118195,28,Male,Married,Post Graduate,2,Rural,4,Private,6,6,37267,489864,347655.0,0,0,0,0.0,720179.0,207758.0,473796.0,16.17,2,2,658.0,0,0,No,Yes,Yes,Personal,395468,2,10.99,No,,,,Approved
APP118196,38,Female,Married,No Formal,2,Urban,2,Skilled Labor,4,5,43352,534157,30909.0,0,0,0,0.0,841794.0,0.0,558123.0,12.76,2,2,555.0,1,0,Yes,Yes,Yes,Home,2344273,15,14.9,Yes,4905422.0,4212608.0,55.65,Rejected
APP118197,36,Male,Divorced,Post Graduate,2,Urban,1,Self-Employed,11,15,176367,2242188,80645.0,3,15202146,126207,71.56,817055.0,0.0,924608.0,33.66,4,2,440.0,1,4,Yes,Yes,Yes,Personal,874186,5,14.19,No,,,,Rejected
APP118198,56,Male,Widowed,Graduate,1,Urban,1,Private,9,35,159379,2004872,6695.0,1,4879544,50642,31.77,1194683.0,493428.0,1529224.0,33.23,3,2,694.0,0,0,Yes,No,Yes,Vehicle,1796019,3,10.0,Yes,3112413.0,3087082.0,58.18,Approved
APP118199,43,Female,Married,Diploma,2,Urban,1,Private,2,5,81221,1058425,40932.0,3,5472201,54359,66.93,557777.0,0.0,431823.0,63.73,4,3,425.0,1,3,Yes,Yes,Yes,Business,1947800,10,17.0,Yes,3619471.0,3089119.0,63.05,Rejected
APP118200,38,Male,Divorced,Graduate,1,Urban,1,Private,0,10,82375,1037899,0.0,0,0,0,0.0,2103336.0,729550.0,2235594.0,20.8,2,2,657.0,0,0,Yes,Yes,Yes,Home,2156728,15,11.51,Yes,3904240.0,3251488.0,66.33,Approved
APP118201,28,Male,Single,Post Graduate,0,Urban,2,Private,3,4,72817,870685,9264.0,1,828445,8667,11.9,216827.0,0.0,235779.0,0.0,1,1,536.0,1,2,Yes,Yes,Yes,Vehicle,635010,5,14.57,Yes,959821.0,916126.0,69.31,Rejected
APP118202,53,Male,Married,Post Graduate,0,Urban,2,Private,4,30,113016,1388802,86868.0,1,6337226,48607,43.01,406254.0,0.0,417609.0,51.18,3,3,622.0,0,0,Yes,Yes,Yes,Home,5262106,15,13.43,Yes,7603097.0,6866206.0,76.64,Approved
APP118203,35,Female,Married,Post Graduate,2,Urban,3,Government,6,7,73835,952371,98848.0,1,3579485,38187,51.72,669798.0,71573.0,663365.0,65.56,2,2,482.0,1,2,Yes,Yes,Yes,Business,1929678,10,16.37,Yes,3631039.0,3138186.0,61.49,Rejected
APP118204,33,Male,Single,Post Graduate,0,Urban,1,Private,1,6,101131,1337255,24085.0,0,0,0,0.0,1446753.0,0.0,1622499.0,47.58,5,1,674.0,0,0,No,No,Yes,Home,4453653,25,10.54,Yes,6236563.0,5046003.0,88.26,Approved
APP118205,34,Male,Married,Graduate,2,Urban,2,Private,11,11,107418,1394562,0.0,1,5014249,43511,40.51,1500642.0,696497.0,1803622.0,35.11,2,3,614.0,0,0,Yes,Yes,Yes,Home,7482634,30,12.89,Yes,14671178.0,13537991.0,55.27,Approved
APP118206,37,Female,Divorced,Post Graduate,2,Urban,2,Self-Employed,1,2,115867,1415320,0.0,0,0,0,0.0,2021632.0,2522265.0,774111.0,27.1,2,2,656.0,0,0,Yes,Yes,Yes,Medical,561410,2,10.42,No,,,,Approved
APP118207,34,Male,Married,Graduate,2,Urban,2,Private,4,5,46162,587664,20683.0,0,0,0,0.0,565668.0,210985.0,203745.0,81.32,2,2,655.0,0,0,Yes,Yes,Yes,Personal,204619,3,11.6,No,,,,Approved
APP118208,40,Others,Married,Graduate,1,Urban,1,Self-Employed,0,18,171069,2137588,15689.0,1,7042037,85008,49.69,851099.0,310234.0,394335.0,46.79,3,3,641.0,0,1,Yes,Yes,Yes,Vehicle,1895954,3,13.36,Yes,3150965.0,2763825.0,68.6,Approved
